observation_id,timestamp,simulation_time_sec,train_id,route_id,data_source,data_quality_status,latitude,longitude,current_position_km,current_speed_kmph,current_speed_mps,target_speed_kmph,current_acceleration_mps2,braking_distance_m,section_speed_limit_kmph,restriction_speed_kmph,approach_speed_kmph,current_section_id,current_station_id,previous_station_id,next_station_id,distance_to_next_station_km,distance_to_destination_km,movement_state,station_event,actual_arrival_time,actual_departure_time,actual_dwell_min,current_delay_min,arrival_delay_min,departure_delay_min,signal_state,congestion_level,fog_active,fog_visibility_km,unscheduled_halt,active_event_ids
OBS_000169,8:09:00,5040,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.546117,77.684217,136.817,95,26.39,95,0,580.3,100,,890.37,SEC_MOZ_SRE,,MOZ,SRE,50.183,177.183,CRUISING,,,,,-62.84,,,GREEN,NONE,FALSE,,FALSE,
OBS_000170,8:09:30,5070,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.55271,77.682036,137.608,95,26.39,95,0,580.3,100,,883.43,SEC_MOZ_SRE,,MOZ,SRE,49.392,176.392,CRUISING,,,,,-63.19,,,GREEN,NONE,FALSE,,FALSE,
OBS_000171,8:10:00,5100,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.559302,77.679856,138.4,95,26.39,95,0,580.3,100,,876.44,SEC_MOZ_SRE,,MOZ,SRE,48.6,175.6,CRUISING,,,,,-63.54,,,GREEN,NONE,FALSE,,FALSE,
OBS_000172,8:10:30,5130,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.565894,77.677675,139.192,95,26.39,95,0,580.3,100,,869.38,SEC_MOZ_SRE,,MOZ,SRE,47.808,174.808,CRUISING,,,,,-63.89,,,GREEN,NONE,FALSE,,FALSE,
OBS_000173,8:11:00,5160,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.572487,77.675495,139.983,95,26.39,95,0,580.3,100,,862.27,SEC_MOZ_SRE,,MOZ,SRE,47.017,174.017,CRUISING,,,,,-64.24,,,GREEN,NONE,FALSE,,FALSE,
OBS_000174,8:11:30,5190,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.579079,77.673315,140.775,95,26.39,95,0,580.3,100,,855.1,SEC_MOZ_SRE,,MOZ,SRE,46.225,173.225,CRUISING,,,,,-64.59,,,GREEN,NONE,FALSE,,FALSE,
OBS_000175,8:12:00,5220,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.585671,77.671134,141.567,95,26.39,95,0,580.3,100,,847.87,SEC_MOZ_SRE,,MOZ,SRE,45.433,172.433,CRUISING,,,,,-64.94,,,GREEN,NONE,FALSE,,FALSE,
OBS_000176,8:12:30,5250,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.592264,77.668954,142.358,95,26.39,95,0,580.3,100,,840.58,SEC_MOZ_SRE,,MOZ,SRE,44.642,171.642,CRUISING,,,,,-65.29,,,GREEN,NONE,FALSE,,FALSE,
OBS_000177,8:13:00,5280,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.598856,77.666773,143.15,95,26.39,95,0,580.3,100,,833.23,SEC_MOZ_SRE,,MOZ,SRE,43.85,170.85,CRUISING,,,,,-65.64,,,GREEN,NONE,FALSE,,FALSE,
OBS_000178,8:13:30,5310,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.605448,77.664593,143.942,95,26.39,95,0,580.3,100,,825.81,SEC_MOZ_SRE,,MOZ,SRE,43.058,170.058,CRUISING,,,,,-65.99,,,GREEN,NONE,FALSE,,FALSE,
OBS_000179,8:14:00,5340,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.61204,77.662412,144.733,95,26.39,95,0,580.3,100,,818.32,SEC_MOZ_SRE,,MOZ,SRE,42.267,169.267,CRUISING,,,,,-66.33,,,GREEN,NONE,FALSE,,FALSE,
OBS_000180,8:14:30,5370,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.618633,77.660232,145.525,95,26.39,95,0,580.3,100,,810.76,SEC_MOZ_SRE,,MOZ,SRE,41.475,168.475,CRUISING,,,,,-66.68,,,GREEN,NONE,FALSE,,FALSE,
OBS_000181,8:15:00,5400,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.625225,77.658052,146.317,95,26.39,95,0,580.3,100,,803.13,SEC_MOZ_SRE,,MOZ,SRE,40.683,167.683,CRUISING,,,,,-67.03,,,GREEN,NONE,FALSE,,FALSE,
OBS_000182,8:15:30,5430,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.631817,77.655871,147.108,95,26.39,95,0,580.3,100,,795.43,SEC_MOZ_SRE,,MOZ,SRE,39.892,166.892,CRUISING,,,,,-67.38,,,GREEN,NONE,FALSE,,FALSE,
OBS_000183,8:16:00,5460,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.63841,77.653691,147.9,95,26.39,95,0,580.3,100,,787.65,SEC_MOZ_SRE,,MOZ,SRE,39.1,166.1,CRUISING,,,,,-67.73,,,GREEN,NONE,FALSE,,FALSE,
OBS_000184,8:16:30,5490,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.645002,77.65151,148.692,95,26.39,95,0,580.3,100,,779.8,SEC_MOZ_SRE,,MOZ,SRE,38.308,165.308,CRUISING,,,,,-68.08,,,GREEN,NONE,FALSE,,FALSE,
OBS_000185,8:17:00,5520,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.651594,77.64933,149.483,95,26.39,95,0,580.3,100,,771.86,SEC_MOZ_SRE,,MOZ,SRE,37.517,164.517,CRUISING,,,,,-68.43,,,GREEN,NONE,FALSE,,FALSE,
OBS_000186,8:17:30,5550,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.658187,77.647149,150.275,95,26.39,95,0,580.3,100,,763.85,SEC_MOZ_SRE,,MOZ,SRE,36.725,163.725,CRUISING,,,,,-68.78,,,GREEN,NONE,FALSE,,FALSE,
OBS_000187,8:18:00,5580,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.664779,77.644969,151.067,95,26.39,95,0,580.3,100,,755.74,SEC_MOZ_SRE,,MOZ,SRE,35.933,162.933,CRUISING,,,,,-69.13,,,GREEN,NONE,FALSE,,FALSE,
OBS_000188,8:18:30,5610,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.671371,77.642788,151.858,95,26.39,95,0,580.3,100,,747.55,SEC_MOZ_SRE,,MOZ,SRE,35.142,162.142,CRUISING,,,,,-69.48,,,GREEN,NONE,FALSE,,FALSE,
OBS_000189,8:19:00,5640,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.677963,77.640608,152.65,95,26.39,95,0,580.3,100,,739.27,SEC_MOZ_SRE,,MOZ,SRE,34.35,161.35,CRUISING,,,,,-69.83,,,GREEN,NONE,FALSE,,FALSE,
OBS_000190,8:19:30,5670,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.684556,77.638428,153.442,95,26.39,95,0,580.3,100,,730.9,SEC_MOZ_SRE,,MOZ,SRE,33.558,160.558,CRUISING,,,,,-70.18,,,GREEN,NONE,FALSE,,FALSE,
OBS_000191,8:20:00,5700,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.691148,77.636247,154.233,95,26.39,95,0,580.3,100,,722.43,SEC_MOZ_SRE,,MOZ,SRE,32.767,159.767,CRUISING,,,,,-70.53,,,GREEN,NONE,FALSE,,FALSE,
OBS_000192,8:20:30,5730,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.69774,77.634067,155.025,95,26.39,95,0,580.3,100,,713.85,SEC_MOZ_SRE,,MOZ,SRE,31.975,158.975,CRUISING,,,,,-70.88,,,GREEN,NONE,FALSE,,FALSE,
OBS_000193,8:21:00,5760,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.704333,77.631886,155.817,95,26.39,95,0,580.3,100,,705.18,SEC_MOZ_SRE,,MOZ,SRE,31.183,158.183,CRUISING,,,,,-71.23,,,GREEN,NONE,FALSE,,FALSE,
OBS_000194,8:21:30,5790,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.710925,77.629706,156.608,95,26.39,95,0,580.3,100,,696.39,SEC_MOZ_SRE,,MOZ,SRE,30.392,157.392,CRUISING,,,,,-71.58,,,GREEN,NONE,FALSE,,FALSE,
OBS_000195,8:22:00,5820,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.717517,77.627525,157.4,95,26.39,95,0,580.3,100,,687.5,SEC_MOZ_SRE,,MOZ,SRE,29.6,156.6,CRUISING,,,,,-71.93,,,GREEN,NONE,FALSE,,FALSE,
OBS_000196,8:22:30,5850,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.72411,77.625345,158.192,95,26.39,95,0,580.3,100,,678.48,SEC_MOZ_SRE,,MOZ,SRE,28.808,155.808,CRUISING,,,,,-72.28,,,GREEN,NONE,FALSE,,FALSE,
OBS_000197,8:23:00,5880,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.730702,77.623165,158.983,95,26.39,95,0,580.3,100,,669.35,SEC_MOZ_SRE,,MOZ,SRE,28.017,155.017,CRUISING,,,,,-72.63,,,GREEN,NONE,FALSE,,FALSE,
OBS_000198,8:23:30,5910,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.737294,77.620984,159.775,95,26.39,95,0,580.3,100,,660.09,SEC_MOZ_SRE,,MOZ,SRE,27.225,154.225,CRUISING,,,,,-72.98,,,GREEN,NONE,FALSE,,FALSE,
OBS_000199,8:24:00,5940,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.743886,77.618804,160.567,95,26.39,95,0,580.3,100,,650.69,SEC_MOZ_SRE,,MOZ,SRE,26.433,153.433,CRUISING,,,,,-73.33,,,GREEN,NONE,FALSE,,FALSE,
OBS_000200,8:24:30,5970,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.750479,77.616623,161.358,95,26.39,95,0,580.3,100,,641.16,SEC_MOZ_SRE,,MOZ,SRE,25.642,152.642,CRUISING,,,,,-73.68,,,GREEN,NONE,FALSE,,FALSE,
OBS_000201,8:25:00,6000,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.757071,77.614443,162.15,95,26.39,95,0,580.3,100,,631.49,SEC_MOZ_SRE,,MOZ,SRE,24.85,151.85,CRUISING,,,,,-74.03,,,GREEN,NONE,FALSE,,FALSE,
OBS_000202,8:25:30,6030,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.763663,77.612262,162.942,95,26.39,95,0,580.3,100,,621.66,SEC_MOZ_SRE,,MOZ,SRE,24.058,151.058,CRUISING,,,,,-74.38,,,GREEN,NONE,FALSE,,FALSE,
OBS_000203,8:26:00,6060,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.770256,77.610082,163.733,95,26.39,95,0,580.3,100,,611.68,SEC_MOZ_SRE,,MOZ,SRE,23.267,150.267,CRUISING,,,,,-74.73,,,GREEN,NONE,FALSE,,FALSE,
OBS_000204,8:26:30,6090,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.776848,77.607901,164.525,95,26.39,95,0,580.3,100,,601.53,SEC_MOZ_SRE,,MOZ,SRE,22.475,149.475,CRUISING,,,,,-75.08,,,GREEN,NONE,FALSE,,FALSE,
OBS_000205,8:27:00,6120,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.78344,77.605721,165.317,95,26.39,95,0,580.3,100,,591.21,SEC_MOZ_SRE,,MOZ,SRE,21.683,148.683,CRUISING,,,,,-75.43,,,GREEN,NONE,FALSE,,FALSE,
OBS_000206,8:27:30,6150,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.790033,77.603541,166.108,95,26.39,95,0,580.3,100,,580.71,SEC_MOZ_SRE,,MOZ,SRE,20.892,147.892,CRUISING,,,,,-75.78,,,GREEN,NONE,FALSE,,FALSE,
OBS_000207,8:28:00,6180,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.796625,77.60136,166.9,95,26.39,95,0,580.3,100,,570.01,SEC_MOZ_SRE,,MOZ,SRE,20.1,147.1,CRUISING,,,,,-76.13,,,GREEN,NONE,FALSE,,FALSE,
OBS_000208,8:28:30,6210,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.803217,77.59918,167.692,95,26.39,95,0,580.3,100,,559.1,SEC_MOZ_SRE,,MOZ,SRE,19.308,146.308,CRUISING,,,,,-76.47,,,GREEN,NONE,FALSE,,FALSE,
OBS_000209,8:29:00,6240,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.80981,77.596999,168.483,95,26.39,95,0,580.3,100,,547.98,SEC_MOZ_SRE,,MOZ,SRE,18.517,145.517,CRUISING,,,,,-76.82,,,GREEN,NONE,FALSE,,FALSE,
OBS_000210,8:29:30,6270,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.816402,77.594819,169.275,95,26.39,95,0,580.3,100,,536.63,SEC_MOZ_SRE,,MOZ,SRE,17.725,144.725,CRUISING,,,,,-77.17,,,GREEN,NONE,FALSE,,FALSE,
OBS_000211,8:30:00,6300,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.822994,77.592638,170.067,95,26.39,95,0,580.3,100,,525.03,SEC_MOZ_SRE,,MOZ,SRE,16.933,143.933,CRUISING,,,,,-77.52,,,GREEN,NONE,FALSE,,FALSE,
OBS_000212,8:30:30,6330,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.829586,77.590458,170.858,95,26.39,95,0,580.3,100,,513.17,SEC_MOZ_SRE,,MOZ,SRE,16.142,143.142,CRUISING,,,,,-77.87,,,GREEN,NONE,FALSE,,FALSE,
OBS_000213,8:31:00,6360,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.836179,77.588278,171.65,95,26.39,95,0,580.3,100,,501.03,SEC_MOZ_SRE,,MOZ,SRE,15.35,142.35,CRUISING,,,,,-78.22,,,GREEN,NONE,FALSE,,FALSE,
OBS_000214,8:31:30,6390,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.842771,77.586097,172.442,95,26.39,95,0,580.3,100,,488.59,SEC_MOZ_SRE,,MOZ,SRE,14.558,141.558,CRUISING,,,,,-78.57,,,GREEN,NONE,FALSE,,FALSE,
OBS_000215,8:32:00,6420,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.849363,77.583917,173.233,95,26.39,95,0,580.3,100,,475.83,SEC_MOZ_SRE,,MOZ,SRE,13.767,140.767,CRUISING,,,,,-78.92,,,GREEN,NONE,FALSE,,FALSE,
OBS_000216,8:32:30,6450,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.855956,77.581736,174.025,95,26.39,95,0,580.3,100,,462.71,SEC_MOZ_SRE,,MOZ,SRE,12.975,139.975,CRUISING,,,,,-79.27,,,GREEN,NONE,FALSE,,FALSE,
OBS_000217,8:33:00,6480,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.862548,77.579556,174.817,95,26.39,95,0,580.3,100,,449.21,SEC_MOZ_SRE,,MOZ,SRE,12.183,139.183,CRUISING,,,,,-79.62,,,GREEN,NONE,FALSE,,FALSE,
OBS_000218,8:33:30,6510,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.86914,77.577375,175.608,95,26.39,95,0,580.3,100,,435.29,SEC_MOZ_SRE,,MOZ,SRE,11.392,138.392,CRUISING,,,,,-79.97,,,GREEN,NONE,FALSE,,FALSE,
OBS_000219,8:34:00,6540,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.875733,77.575195,176.4,95,26.39,95,0,580.3,100,,420.91,SEC_MOZ_SRE,,MOZ,SRE,10.6,137.6,CRUISING,,,,,-80.32,,,GREEN,NONE,FALSE,,FALSE,
OBS_000220,8:34:30,6570,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.882325,77.573014,177.192,95,26.39,95,0,580.3,100,,406.02,SEC_MOZ_SRE,,MOZ,SRE,9.808,136.808,CRUISING,,,,,-80.67,,,GREEN,NONE,FALSE,,FALSE,
OBS_000221,8:35:00,6600,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.888917,77.570834,177.983,95,26.39,95,0,580.3,100,,390.56,SEC_MOZ_SRE,,MOZ,SRE,9.017,136.017,CRUISING,,,,,-81.02,,,GREEN,NONE,FALSE,,FALSE,
OBS_000222,8:35:30,6630,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.895509,77.568654,178.775,95,26.39,95,0,580.3,100,,374.47,SEC_MOZ_SRE,,MOZ,SRE,8.225,135.225,CRUISING,,,,,-81.37,,,GREEN,NONE,FALSE,,FALSE,
OBS_000223,8:36:00,6660,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.902102,77.566473,179.567,95,26.39,95,0,580.3,100,,357.65,SEC_MOZ_SRE,,MOZ,SRE,7.433,134.433,CRUISING,,,,,-81.72,,,GREEN,NONE,FALSE,,FALSE,
OBS_000224,8:36:30,6690,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.908694,77.564293,180.358,95,26.39,95,0,580.3,100,,340,SEC_MOZ_SRE,,MOZ,SRE,6.642,133.642,CRUISING,,,,,-82.07,,,GREEN,NONE,FALSE,,FALSE,
OBS_000225,8:37:00,6720,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.915286,77.562112,181.15,95,26.39,95,0,580.3,100,,321.39,SEC_MOZ_SRE,,MOZ,SRE,5.85,132.85,CRUISING,,,,,-82.42,,,GREEN,NONE,FALSE,,FALSE,
OBS_000226,8:37:30,6750,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.921879,77.559932,181.942,95,26.39,95,0,580.3,100,,301.63,SEC_MOZ_SRE,,MOZ,SRE,5.058,132.058,CRUISING,,,,,-82.77,,,GREEN,NONE,FALSE,,FALSE,
OBS_000227,8:38:00,6780,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.928471,77.557751,182.733,95,26.39,95,0,580.3,100,,280.48,SEC_MOZ_SRE,,MOZ,SRE,4.267,131.267,CRUISING,,,,,-83.12,,,GREEN,NONE,FALSE,,FALSE,
OBS_000228,8:38:30,6810,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.935063,77.555571,183.525,95,26.39,95,0,580.3,100,,257.6,SEC_MOZ_SRE,,MOZ,SRE,3.475,130.475,CRUISING,,,,,-83.47,,,GREEN,NONE,FALSE,,FALSE,
OBS_000229,8:39:00,6840,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.941656,77.553391,184.317,95,26.39,95,0,580.3,100,,232.47,SEC_MOZ_SRE,,MOZ,SRE,2.683,129.683,CRUISING,,,,,-83.82,,,GREEN,NONE,FALSE,,FALSE,
OBS_000230,8:39:30,6870,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.948248,77.55121,185.108,95,26.39,95,0,580.3,100,,204.28,SEC_MOZ_SRE,,MOZ,SRE,1.892,128.892,CRUISING,,,,,-84.17,,,GREEN,NONE,FALSE,,FALSE,
OBS_000231,8:40:00,6900,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.95484,77.54903,185.9,95,26.39,95,0,580.3,100,,171.52,SEC_MOZ_SRE,,MOZ,SRE,1.1,128.1,CRUISING,,,,,-84.52,,,GREEN,NONE,FALSE,,FALSE,
OBS_000232,8:40:30,6930,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.961432,77.546849,186.692,95,26.39,95,0,580.3,100,,130.79,SEC_MOZ_SRE,,MOZ,SRE,0.308,127.308,CRUISING,,,,,-84.87,,,GREEN,NONE,FALSE,,FALSE,
OBS_000233,8:41:00,6960,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.961432,77.546849,186.692,30.2,8.39,69.25,-0.6,58.6,100,,69.25,SEC_MOZ_SRE,,MOZ,SRE,0.308,127.308,DECELERATING,,,,,-84.37,,,GREEN,NONE,FALSE,,FALSE,
OBS_000234,8:41:30,6990,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,69.25,0,0,100,,69.25,SEC_MOZ_SRE,SRE,SRE,RK,34,127,DWELLING,ARRIVED,8:41:30,,,-84.2,-55.5,,GREEN,NONE,FALSE,,FALSE,
OBS_000235,8:42:00,7020,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-83.7,,,GREEN,NONE,FALSE,,FALSE,
OBS_000236,8:42:30,7050,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-83.2,,,GREEN,NONE,FALSE,,FALSE,
OBS_000237,8:43:00,7080,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-82.7,,,GREEN,NONE,FALSE,,FALSE,
OBS_000238,8:43:30,7110,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-82.2,,,GREEN,NONE,FALSE,,FALSE,
OBS_000239,8:44:00,7140,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-81.7,,,GREEN,NONE,FALSE,,FALSE,
OBS_000240,8:44:30,7170,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-81.2,,,GREEN,NONE,FALSE,,FALSE,
OBS_000241,8:45:00,7200,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-80.7,,,GREEN,NONE,FALSE,,FALSE,
OBS_000242,8:45:30,7230,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-80.2,,,GREEN,NONE,FALSE,,FALSE,
OBS_000243,8:46:00,7260,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-79.7,,,GREEN,NONE,FALSE,,FALSE,
OBS_000244,8:46:30,7290,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-79.2,,,GREEN,NONE,FALSE,,FALSE,
OBS_000245,8:47:00,7320,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-78.7,,,GREEN,NONE,FALSE,,FALSE,
OBS_000246,8:47:30,7350,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-78.2,,,GREEN,NONE,FALSE,,FALSE,
OBS_000247,8:48:00,7380,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-77.7,,,GREEN,NONE,FALSE,,FALSE,
OBS_000248,8:48:30,7410,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-77.2,,,GREEN,NONE,FALSE,,FALSE,
OBS_000249,8:49:00,7440,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-76.7,,,GREEN,NONE,FALSE,,FALSE,
OBS_000250,8:49:30,7470,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-76.2,,,GREEN,NONE,FALSE,,FALSE,
OBS_000251,8:50:00,7500,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-75.7,,,GREEN,NONE,FALSE,,FALSE,
OBS_000252,8:50:30,7530,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-75.2,,,GREEN,NONE,FALSE,,FALSE,
OBS_000253,8:51:00,7560,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187,0,0,0,0,0,100,,0,,SRE,SRE,RK,34,127,DWELLING,,,,,-74.7,,,GREEN,NONE,FALSE,,FALSE,
OBS_000254,8:51:30,7590,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.675,54,15,95,0.5,187.5,100,,727.16,SEC_SRE_RK,SRE,SRE,RK,33.325,126.325,ACCELERATING,DEPARTED,,8:51:30,10,-74.92,,-55.5,GREEN,NONE,FALSE,,FALSE,
OBS_000255,8:52:00,7620,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.958542,77.563016,188.692,95,26.39,95,0.5,580.3,100,,719.91,SEC_SRE_RK,,SRE,RK,32.308,125.308,ACCELERATING,,,,,-75.51,,,GREEN,NONE,FALSE,,FALSE,
OBS_000256,8:52:30,7650,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.955988,77.570979,189.483,95,26.39,95,0,580.3,100,,708.84,SEC_SRE_RK,,SRE,RK,31.517,124.517,CRUISING,,,,,-75.86,,,GREEN,NONE,FALSE,,FALSE,
