observation_id,timestamp,simulation_time_sec,train_id,route_id,data_source,data_quality_status,latitude,longitude,current_position_km,current_speed_kmph,current_speed_mps,target_speed_kmph,current_acceleration_mps2,braking_distance_m,section_speed_limit_kmph,restriction_speed_kmph,approach_speed_kmph,current_section_id,current_station_id,previous_station_id,next_station_id,distance_to_next_station_km,distance_to_destination_km,movement_state,station_event,actual_arrival_time,actual_departure_time,actual_dwell_min,current_delay_min,arrival_delay_min,departure_delay_min,signal_state,congestion_level,fog_active,fog_visibility_km,unscheduled_halt,active_event_ids
OBS_000166,08:07:30,4950.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.348022,77.706501,113.829,104.5,29.03,104.5,0.0,702.2,110,,483.66,SEC_MTC_MOZ,,MTC,MOZ,14.171,200.171,CRUISING,,,,,-39.67,,,GREEN,NONE,False,,False,
OBS_000167,08:08:00,4980.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.355684,77.706624,114.7,104.5,29.03,104.5,0.0,702.2,110,,469.45,SEC_MTC_MOZ,,MTC,MOZ,13.3,199.3,CRUISING,,,,,-40.1,,,GREEN,NONE,False,,False,
OBS_000168,08:08:30,5010.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.363346,77.706747,115.571,104.5,29.03,104.5,0.0,702.2,110,,454.8,SEC_MTC_MOZ,,MTC,MOZ,12.429,198.429,CRUISING,,,,,-40.54,,,GREEN,NONE,False,,False,
OBS_000169,08:09:00,5040.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.371007,77.706869,116.442,104.5,29.03,104.5,0.0,702.2,110,,439.66,SEC_MTC_MOZ,,MTC,MOZ,11.558,197.558,CRUISING,,,,,-40.97,,,GREEN,NONE,False,,False,
OBS_000170,08:09:30,5070.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.378669,77.706992,117.312,104.5,29.03,104.5,0.0,702.2,110,,423.98,SEC_MTC_MOZ,,MTC,MOZ,10.688,196.688,CRUISING,,,,,-41.41,,,GREEN,NONE,False,,False,
OBS_000171,08:10:00,5100.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.386331,77.707115,118.183,104.5,29.03,104.5,0.0,702.2,110,,407.69,SEC_MTC_MOZ,,MTC,MOZ,9.817,195.817,CRUISING,,,,,-41.84,,,GREEN,NONE,False,,False,
OBS_000172,08:10:30,5130.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.393993,77.707238,119.054,104.5,29.03,104.5,0.0,702.2,110,,390.73,SEC_MTC_MOZ,,MTC,MOZ,8.946,194.946,CRUISING,,,,,-42.27,,,GREEN,NONE,False,,False,
OBS_000173,08:11:00,5160.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.401654,77.707361,119.925,104.5,29.03,104.5,0.0,702.2,110,,373.0,SEC_MTC_MOZ,,MTC,MOZ,8.075,194.075,CRUISING,,,,,-42.71,,,GREEN,NONE,False,,False,
OBS_000174,08:11:30,5190.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.409316,77.707484,120.796,104.5,29.03,104.5,0.0,702.2,110,,354.38,SEC_MTC_MOZ,,MTC,MOZ,7.204,193.204,CRUISING,,,,,-43.14,,,GREEN,NONE,False,,False,
OBS_000175,08:12:00,5220.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.416978,77.707607,121.667,104.5,29.03,104.5,0.0,702.2,110,,334.72,SEC_MTC_MOZ,,MTC,MOZ,6.333,192.333,CRUISING,,,,,-43.58,,,GREEN,NONE,False,,False,
OBS_000176,08:12:30,5250.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.42464,77.707729,122.537,104.5,29.03,104.5,0.0,702.2,110,,313.84,SEC_MTC_MOZ,,MTC,MOZ,5.463,191.463,CRUISING,,,,,-44.01,,,GREEN,NONE,False,,False,
OBS_000177,08:13:00,5280.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.432302,77.707852,123.408,104.5,29.03,104.5,0.0,702.2,110,,291.47,SEC_MTC_MOZ,,MTC,MOZ,4.592,190.592,CRUISING,,,,,-44.45,,,GREEN,NONE,False,,False,
OBS_000178,08:13:30,5310.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.439963,77.707975,124.279,104.5,29.03,104.5,0.0,702.2,110,,267.23,SEC_MTC_MOZ,,MTC,MOZ,3.721,189.721,CRUISING,,,,,-44.88,,,GREEN,NONE,False,,False,
OBS_000179,08:14:00,5340.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.447625,77.708098,125.15,104.5,29.03,104.5,0.0,702.2,110,,240.55,SEC_MTC_MOZ,,MTC,MOZ,2.85,188.85,CRUISING,,,,,-45.32,,,GREEN,NONE,False,,False,
OBS_000180,08:14:30,5370.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.455287,77.708221,126.021,104.5,29.03,104.5,0.0,702.2,110,,210.53,SEC_MTC_MOZ,,MTC,MOZ,1.979,187.979,CRUISING,,,,,-45.75,,,GREEN,NONE,False,,False,
OBS_000181,08:15:00,5400.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.462949,77.708344,126.892,104.5,29.03,104.5,0.0,702.2,110,,175.44,SEC_MTC_MOZ,,MTC,MOZ,1.108,187.108,CRUISING,,,,,-46.19,,,GREEN,NONE,False,,False,
OBS_000182,08:15:30,5430.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.47061,77.708466,127.762,104.5,29.03,104.5,0.0,702.2,110,,131.29,SEC_MTC_MOZ,,MTC,MOZ,0.238,186.238,CRUISING,,,,,-46.62,,,GREEN,NONE,False,,False,
OBS_000183,08:16:00,5460.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.471146,77.708475,127.823,39.7,11.03,60.77,-0.6,101.3,110,,60.77,SEC_MTC_MOZ,,MTC,MOZ,0.177,186.177,DECELERATING,,,,,-46.19,,,GREEN,NONE,False,,False,
OBS_000184,08:16:30,5490.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.4727,77.7085,128.0,0.0,0.0,52.42,0.0,0.0,110,,52.42,SEC_MTC_MOZ,MOZ,MOZ,SRE,59.0,186.0,DWELLING,ARRIVED,08:16:30,,,-45.88,-26.5,,GREEN,NONE,False,,False,
OBS_000185,08:17:00,5520.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.4727,77.7085,128.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,MOZ,MOZ,SRE,59.0,186.0,DWELLING,,,,,-45.38,,,GREEN,NONE,False,,False,
OBS_000186,08:17:30,5550.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.4727,77.7085,128.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,MOZ,MOZ,SRE,59.0,186.0,DWELLING,,,,,-44.88,,,GREEN,NONE,False,,False,
OBS_000187,08:18:00,5580.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.4727,77.7085,128.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,MOZ,MOZ,SRE,59.0,186.0,DWELLING,,,,,-44.38,,,GREEN,NONE,False,,False,
OBS_000188,08:18:30,5610.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.4727,77.7085,128.675,54.0,15.0,95.0,0.5,187.5,100,,957.9,SEC_MOZ_SRE,MOZ,MOZ,SRE,58.325,185.325,ACCELERATING,DEPARTED,,08:18:30,2,-44.6,,-26.5,GREEN,NONE,False,,False,
OBS_000189,08:19:00,5640.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.486787,77.703841,129.692,95.0,26.39,95.0,0.5,580.3,100,,952.4,SEC_MOZ_SRE,,MOZ,SRE,57.308,184.308,ACCELERATING,,,,,-45.19,,,GREEN,NONE,False,,False,
OBS_000190,08:19:30,5670.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.493379,77.70166,130.483,95.0,26.39,95.0,0.0,580.3,100,,944.07,SEC_MOZ_SRE,,MOZ,SRE,56.517,183.517,CRUISING,,,,,-45.54,,,GREEN,NONE,False,,False,
OBS_000191,08:20:00,5700.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.499971,77.69948,131.275,95.0,26.39,95.0,0.0,580.3,100,,937.52,SEC_MOZ_SRE,,MOZ,SRE,55.725,182.725,CRUISING,,,,,-45.89,,,GREEN,NONE,False,,False,
OBS_000192,08:20:30,5730.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.506564,77.697299,132.067,95.0,26.39,95.0,0.0,580.3,100,,930.93,SEC_MOZ_SRE,,MOZ,SRE,54.933,181.933,CRUISING,,,,,-46.24,,,GREEN,NONE,False,,False,
OBS_000193,08:21:00,5760.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.513156,77.695119,132.858,95.0,26.39,95.0,0.0,580.3,100,,924.3,SEC_MOZ_SRE,,MOZ,SRE,54.142,181.142,CRUISING,,,,,-46.59,,,GREEN,NONE,False,,False,
OBS_000194,08:21:30,5790.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.519748,77.692939,133.65,95.0,26.39,95.0,0.0,580.3,100,,917.61,SEC_MOZ_SRE,,MOZ,SRE,53.35,180.35,CRUISING,,,,,-46.94,,,GREEN,NONE,False,,False,
OBS_000195,08:22:00,5820.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.526341,77.690758,134.442,95.0,26.39,95.0,0.0,580.3,100,,910.88,SEC_MOZ_SRE,,MOZ,SRE,52.558,179.558,CRUISING,,,,,-47.29,,,GREEN,NONE,False,,False,
OBS_000196,08:22:30,5850.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.532933,77.688578,135.233,95.0,26.39,95.0,0.0,580.3,100,,904.09,SEC_MOZ_SRE,,MOZ,SRE,51.767,178.767,CRUISING,,,,,-47.64,,,GREEN,NONE,False,,False,
OBS_000197,08:23:00,5880.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.539525,77.686397,136.025,95.0,26.39,95.0,0.0,580.3,100,,897.26,SEC_MOZ_SRE,,MOZ,SRE,50.975,177.975,CRUISING,,,,,-47.99,,,GREEN,NONE,False,,False,
OBS_000198,08:23:30,5910.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.546117,77.684217,136.817,95.0,26.39,95.0,0.0,580.3,100,,890.37,SEC_MOZ_SRE,,MOZ,SRE,50.183,177.183,CRUISING,,,,,-48.34,,,GREEN,NONE,False,,False,
OBS_000199,08:24:00,5940.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.55271,77.682036,137.608,95.0,26.39,95.0,0.0,580.3,100,,883.43,SEC_MOZ_SRE,,MOZ,SRE,49.392,176.392,CRUISING,,,,,-48.69,,,GREEN,NONE,False,,False,
OBS_000200,08:24:30,5970.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.559302,77.679856,138.4,95.0,26.39,95.0,0.0,580.3,100,,876.44,SEC_MOZ_SRE,,MOZ,SRE,48.6,175.6,CRUISING,,,,,-49.04,,,GREEN,NONE,False,,False,
OBS_000201,08:25:00,6000.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.565894,77.677675,139.192,95.0,26.39,95.0,0.0,580.3,100,,869.38,SEC_MOZ_SRE,,MOZ,SRE,47.808,174.808,CRUISING,,,,,-49.39,,,GREEN,NONE,False,,False,
OBS_000202,08:25:30,6030.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.572487,77.675495,139.983,95.0,26.39,95.0,0.0,580.3,100,,862.27,SEC_MOZ_SRE,,MOZ,SRE,47.017,174.017,CRUISING,,,,,-49.74,,,GREEN,NONE,False,,False,
OBS_000203,08:26:00,6060.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.579079,77.673315,140.775,95.0,26.39,95.0,0.0,580.3,100,,855.1,SEC_MOZ_SRE,,MOZ,SRE,46.225,173.225,CRUISING,,,,,-50.09,,,GREEN,NONE,False,,False,
OBS_000204,08:26:30,6090.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.585671,77.671134,141.567,95.0,26.39,95.0,0.0,580.3,100,,847.87,SEC_MOZ_SRE,,MOZ,SRE,45.433,172.433,CRUISING,,,,,-50.44,,,GREEN,NONE,False,,False,
OBS_000205,08:27:00,6120.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.592264,77.668954,142.358,95.0,26.39,95.0,0.0,580.3,100,,840.58,SEC_MOZ_SRE,,MOZ,SRE,44.642,171.642,CRUISING,,,,,-50.79,,,GREEN,NONE,False,,False,
OBS_000206,08:27:30,6150.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.598856,77.666773,143.15,95.0,26.39,95.0,0.0,580.3,100,,833.23,SEC_MOZ_SRE,,MOZ,SRE,43.85,170.85,CRUISING,,,,,-51.14,,,GREEN,NONE,False,,False,
OBS_000207,08:28:00,6180.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.605448,77.664593,143.942,95.0,26.39,95.0,0.0,580.3,100,,825.81,SEC_MOZ_SRE,,MOZ,SRE,43.058,170.058,CRUISING,,,,,-51.49,,,GREEN,NONE,False,,False,
OBS_000208,08:28:30,6210.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.61204,77.662412,144.733,95.0,26.39,95.0,0.0,580.3,100,,818.32,SEC_MOZ_SRE,,MOZ,SRE,42.267,169.267,CRUISING,,,,,-51.83,,,GREEN,NONE,False,,False,
OBS_000209,08:29:00,6240.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.618633,77.660232,145.525,95.0,26.39,95.0,0.0,580.3,100,,810.76,SEC_MOZ_SRE,,MOZ,SRE,41.475,168.475,CRUISING,,,,,-52.18,,,GREEN,NONE,False,,False,
OBS_000210,08:29:30,6270.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.625225,77.658052,146.317,95.0,26.39,95.0,0.0,580.3,100,,803.13,SEC_MOZ_SRE,,MOZ,SRE,40.683,167.683,CRUISING,,,,,-52.53,,,GREEN,NONE,False,,False,
OBS_000211,08:30:00,6300.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.631817,77.655871,147.108,95.0,26.39,95.0,0.0,580.3,100,,795.43,SEC_MOZ_SRE,,MOZ,SRE,39.892,166.892,CRUISING,,,,,-52.88,,,GREEN,NONE,False,,False,
OBS_000212,08:30:30,6330.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.63841,77.653691,147.9,95.0,26.39,95.0,0.0,580.3,100,,787.65,SEC_MOZ_SRE,,MOZ,SRE,39.1,166.1,CRUISING,,,,,-53.23,,,GREEN,NONE,False,,False,
OBS_000213,08:31:00,6360.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.645002,77.65151,148.692,95.0,26.39,95.0,0.0,580.3,100,,779.8,SEC_MOZ_SRE,,MOZ,SRE,38.308,165.308,CRUISING,,,,,-53.58,,,GREEN,NONE,False,,False,
OBS_000214,08:31:30,6390.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.651594,77.64933,149.483,95.0,26.39,95.0,0.0,580.3,100,,771.86,SEC_MOZ_SRE,,MOZ,SRE,37.517,164.517,CRUISING,,,,,-53.93,,,GREEN,NONE,False,,False,
OBS_000215,08:32:00,6420.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.658187,77.647149,150.275,95.0,26.39,95.0,0.0,580.3,100,,763.85,SEC_MOZ_SRE,,MOZ,SRE,36.725,163.725,CRUISING,,,,,-54.28,,,GREEN,NONE,False,,False,
OBS_000216,08:32:30,6450.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.664779,77.644969,151.067,95.0,26.39,95.0,0.0,580.3,100,,755.74,SEC_MOZ_SRE,,MOZ,SRE,35.933,162.933,CRUISING,,,,,-54.63,,,GREEN,NONE,False,,False,
OBS_000217,08:33:00,6480.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.671371,77.642788,151.858,95.0,26.39,95.0,0.0,580.3,100,,747.55,SEC_MOZ_SRE,,MOZ,SRE,35.142,162.142,CRUISING,,,,,-54.98,,,GREEN,NONE,False,,False,
OBS_000218,08:33:30,6510.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.677963,77.640608,152.65,95.0,26.39,95.0,0.0,580.3,100,,739.27,SEC_MOZ_SRE,,MOZ,SRE,34.35,161.35,CRUISING,,,,,-55.33,,,GREEN,NONE,False,,False,
OBS_000219,08:34:00,6540.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.684556,77.638428,153.442,95.0,26.39,95.0,0.0,580.3,100,,730.9,SEC_MOZ_SRE,,MOZ,SRE,33.558,160.558,CRUISING,,,,,-55.68,,,GREEN,NONE,False,,False,
OBS_000220,08:34:30,6570.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.691148,77.636247,154.233,95.0,26.39,95.0,0.0,580.3,100,,722.43,SEC_MOZ_SRE,,MOZ,SRE,32.767,159.767,CRUISING,,,,,-56.03,,,GREEN,NONE,False,,False,
OBS_000221,08:35:00,6600.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.69774,77.634067,155.025,95.0,26.39,95.0,0.0,580.3,100,,713.85,SEC_MOZ_SRE,,MOZ,SRE,31.975,158.975,CRUISING,,,,,-56.38,,,GREEN,NONE,False,,False,
OBS_000222,08:35:30,6630.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.704333,77.631886,155.817,95.0,26.39,95.0,0.0,580.3,100,,705.18,SEC_MOZ_SRE,,MOZ,SRE,31.183,158.183,CRUISING,,,,,-56.73,,,GREEN,NONE,False,,False,
OBS_000223,08:36:00,6660.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.710925,77.629706,156.608,95.0,26.39,95.0,0.0,580.3,100,,696.39,SEC_MOZ_SRE,,MOZ,SRE,30.392,157.392,CRUISING,,,,,-57.08,,,GREEN,NONE,False,,False,
OBS_000224,08:36:30,6690.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.717517,77.627525,157.4,95.0,26.39,95.0,0.0,580.3,100,,687.5,SEC_MOZ_SRE,,MOZ,SRE,29.6,156.6,CRUISING,,,,,-57.43,,,GREEN,NONE,False,,False,
OBS_000225,08:37:00,6720.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.72411,77.625345,158.192,95.0,26.39,95.0,0.0,580.3,100,,678.48,SEC_MOZ_SRE,,MOZ,SRE,28.808,155.808,CRUISING,,,,,-57.78,,,GREEN,NONE,False,,False,
OBS_000226,08:37:30,6750.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.730702,77.623165,158.983,95.0,26.39,95.0,0.0,580.3,100,,669.35,SEC_MOZ_SRE,,MOZ,SRE,28.017,155.017,CRUISING,,,,,-58.13,,,GREEN,NONE,False,,False,
OBS_000227,08:38:00,6780.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.737294,77.620984,159.775,95.0,26.39,95.0,0.0,580.3,100,,660.09,SEC_MOZ_SRE,,MOZ,SRE,27.225,154.225,CRUISING,,,,,-58.48,,,GREEN,NONE,False,,False,
OBS_000228,08:38:30,6810.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.743886,77.618804,160.567,95.0,26.39,95.0,0.0,580.3,100,,650.69,SEC_MOZ_SRE,,MOZ,SRE,26.433,153.433,CRUISING,,,,,-58.83,,,GREEN,NONE,False,,False,
OBS_000229,08:39:00,6840.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.750479,77.616623,161.358,95.0,26.39,95.0,0.0,580.3,100,,641.16,SEC_MOZ_SRE,,MOZ,SRE,25.642,152.642,CRUISING,,,,,-59.18,,,GREEN,NONE,False,,False,
OBS_000230,08:39:30,6870.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.757071,77.614443,162.15,95.0,26.39,95.0,0.0,580.3,100,,631.49,SEC_MOZ_SRE,,MOZ,SRE,24.85,151.85,CRUISING,,,,,-59.53,,,GREEN,NONE,False,,False,
OBS_000231,08:40:00,6900.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.763663,77.612262,162.942,95.0,26.39,95.0,0.0,580.3,100,,621.66,SEC_MOZ_SRE,,MOZ,SRE,24.058,151.058,CRUISING,,,,,-59.88,,,GREEN,NONE,False,,False,
OBS_000232,08:40:30,6930.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.770256,77.610082,163.733,95.0,26.39,95.0,0.0,580.3,100,,611.68,SEC_MOZ_SRE,,MOZ,SRE,23.267,150.267,CRUISING,,,,,-60.23,,,GREEN,NONE,False,,False,
OBS_000233,08:41:00,6960.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.776848,77.607901,164.525,95.0,26.39,95.0,0.0,580.3,100,,601.53,SEC_MOZ_SRE,,MOZ,SRE,22.475,149.475,CRUISING,,,,,-60.58,,,GREEN,NONE,False,,False,
OBS_000234,08:41:30,6990.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.78344,77.605721,165.317,95.0,26.39,95.0,0.0,580.3,100,,591.21,SEC_MOZ_SRE,,MOZ,SRE,21.683,148.683,CRUISING,,,,,-60.93,,,GREEN,NONE,False,,False,
OBS_000235,08:42:00,7020.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.790033,77.603541,166.108,95.0,26.39,95.0,0.0,580.3,100,,580.71,SEC_MOZ_SRE,,MOZ,SRE,20.892,147.892,CRUISING,,,,,-61.28,,,GREEN,NONE,False,,False,
OBS_000236,08:42:30,7050.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.796625,77.60136,166.9,95.0,26.39,95.0,0.0,580.3,100,,570.01,SEC_MOZ_SRE,,MOZ,SRE,20.1,147.1,CRUISING,,,,,-61.63,,,GREEN,NONE,False,,False,
OBS_000237,08:43:00,7080.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.803217,77.59918,167.692,95.0,26.39,95.0,0.0,580.3,100,,559.1,SEC_MOZ_SRE,,MOZ,SRE,19.308,146.308,CRUISING,,,,,-61.97,,,GREEN,NONE,False,,False,
OBS_000238,08:43:30,7110.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.80981,77.596999,168.483,95.0,26.39,95.0,0.0,580.3,100,,547.98,SEC_MOZ_SRE,,MOZ,SRE,18.517,145.517,CRUISING,,,,,-62.32,,,GREEN,NONE,False,,False,
OBS_000239,08:44:00,7140.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.816402,77.594819,169.275,95.0,26.39,95.0,0.0,580.3,100,,536.63,SEC_MOZ_SRE,,MOZ,SRE,17.725,144.725,CRUISING,,,,,-62.67,,,GREEN,NONE,False,,False,
OBS_000240,08:44:30,7170.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.822994,77.592638,170.067,95.0,26.39,95.0,0.0,580.3,100,,525.03,SEC_MOZ_SRE,,MOZ,SRE,16.933,143.933,CRUISING,,,,,-63.02,,,GREEN,NONE,False,,False,
OBS_000241,08:45:00,7200.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.829586,77.590458,170.858,95.0,26.39,95.0,0.0,580.3,100,,513.17,SEC_MOZ_SRE,,MOZ,SRE,16.142,143.142,CRUISING,,,,,-63.37,,,GREEN,NONE,False,,False,
OBS_000242,08:45:30,7230.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.836179,77.588278,171.65,95.0,26.39,95.0,0.0,580.3,100,,501.03,SEC_MOZ_SRE,,MOZ,SRE,15.35,142.35,CRUISING,,,,,-63.72,,,GREEN,NONE,False,,False,
OBS_000243,08:46:00,7260.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.842771,77.586097,172.442,95.0,26.39,95.0,0.0,580.3,100,,488.59,SEC_MOZ_SRE,,MOZ,SRE,14.558,141.558,CRUISING,,,,,-64.07,,,GREEN,NONE,False,,False,
OBS_000244,08:46:30,7290.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.849363,77.583917,173.233,95.0,26.39,95.0,0.0,580.3,100,,475.83,SEC_MOZ_SRE,,MOZ,SRE,13.767,140.767,CRUISING,,,,,-64.42,,,GREEN,NONE,False,,False,
OBS_000245,08:47:00,7320.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.855956,77.581736,174.025,95.0,26.39,95.0,0.0,580.3,100,,462.71,SEC_MOZ_SRE,,MOZ,SRE,12.975,139.975,CRUISING,,,,,-64.77,,,GREEN,NONE,False,,False,
OBS_000246,08:47:30,7350.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.862548,77.579556,174.817,95.0,26.39,95.0,0.0,580.3,100,,449.21,SEC_MOZ_SRE,,MOZ,SRE,12.183,139.183,CRUISING,,,,,-65.12,,,GREEN,NONE,False,,False,
OBS_000247,08:48:00,7380.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.86914,77.577375,175.608,95.0,26.39,95.0,0.0,580.3,100,,435.29,SEC_MOZ_SRE,,MOZ,SRE,11.392,138.392,CRUISING,,,,,-65.47,,,GREEN,NONE,False,,False,
OBS_000248,08:48:30,7410.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.875733,77.575195,176.4,95.0,26.39,95.0,0.0,580.3,100,,420.91,SEC_MOZ_SRE,,MOZ,SRE,10.6,137.6,CRUISING,,,,,-65.82,,,GREEN,NONE,False,,False,
OBS_000249,08:49:00,7440.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.882325,77.573014,177.192,95.0,26.39,95.0,0.0,580.3,100,,406.02,SEC_MOZ_SRE,,MOZ,SRE,9.808,136.808,CRUISING,,,,,-66.17,,,GREEN,NONE,False,,False,
